age,income,risk_status,loan_int_rate,family_size,education,cc_expense,lifestyle_expense,credit_score,total_expense,savings,budget_status
35,50000,0,11.49,1,1,0.9,57,477.0,67.8,49932.2,Average
35,55000,0,5.79,1,1,3.0,16,660.0,52.0,54948.0,Average
29,50000,0,10.99,2,1,0.3,289,444.0,292.6,49707.4,Average
28,50000,0,6.92,4,2,2.0,1180,824.0,1204.0,48796.0,Good
28,50000,0,8.32,1,2,1.4,263,694.0,279.8,49720.2,Average
29,50400,0,6.17,3,3,0.3,70,589.0,73.6,50326.4,Average
29,55000,0,13.72,4,1,1.8,1237,666.0,1258.6,53741.4,Average
29,52000,0,16.77,2,1,3.67,84,693.0,128.04,51871.96,Average
33,55000,0,6.54,4,1,1.3,724,432.0,739.6,54260.4,Average
28,52000,0,11.99,3,3,1.3,17,747.0,32.6,51967.4,Good
28,52000,0,10.99,1,1,0.5,44,652.0,50.0,51950.0,Average
27,55000,0,9.62,4,2,4.3,71,555.0,122.6,54877.4,Average
31,52249,0,7.49,3,3,1.6,1382,416.0,1401.2,50847.8,Average
31,55000,0,9.99,2,2,1.6,160,512.0,179.2,54820.8,Average
30,55000,0,5.79,2,1,1.8,473,724.0,494.6,54505.4,Good
28,55000,0,5.79,1,3,1.0,59,715.0,71.0,54929.0,Good
27,55000,0,5.42,3,1,0.8,54,829.0,63.6,54936.4,Good
28,53000,0,9.88,1,1,0.9,974,552.0,984.8,52015.2,Average
27,53250,0,10.37,2,2,0.7,77,321.0,85.4,53164.6,Average
27,55000,0,10.99,4,2,1.7,1490,724.0,1510.4,53489.6,Good
28,48000,1,12.68,4,3,1.4,473,682.0,489.8,47510.2,Bad
30,55000,0,10.38,4,1,1.5,777,736.0,795.0,54205.0,Good
34,55000,0,8.88,1,3,6.1,305,549.0,378.2,54621.8,Average
30,85000,0,10.65,1,2,4.0,747,725.0,795.0,84205.0,Good
30,85000,0,8.9,4,1,1.7,367,425.0,387.4,84612.6,Average
27,85000,0,13.99,1,3,2.6,913,803.0,944.2,84055.8,Good
29,85000,0,6.92,2,1,7.9,71,597.0,165.8,84834.2,Average
31,55000,0,7.14,4,2,0.7,1919,380.0,1927.4,53072.6,Average
29,55000,0,7.88,1,3,0.2,1198,362.0,1200.4,53799.6,Average
35,90000,0,11.71,1,1,1.0,122,500.0,134.0,89866.0,Average
32,55000,0,13.98,1,3,2.2,318,408.0,344.4,54655.6,Average
28,49000,1,15.58,1,2,6.33,1150,803.0,1225.96,47774.04,Bad
32,40100,0,12.99,3,1,0.1,19,723.0,20.2,40079.8,Good
31,55000,0,7.14,2,2,2.0,642,648.0,666.0,54334.0,Average
35,17280,1,12.36,2,2,1.3,2524,586.0,2539.6,14740.4,Bad
27,18200,1,7.49,4,3,2.5,1064,621.0,1094.0,17106.0,Bad
32,55000,0,13.85,1,3,1.7,235,405.0,255.4,54744.6,Average
29,55000,0,11.36,4,2,1.4,612,751.0,628.8,54371.2,Good
31,55000,0,7.51,2,3,3.4,312,752.0,352.8,54647.2,Good
31,55000,0,11.36,1,1,4.0,1230,704.0,1278.0,53722.0,Good
33,55000,0,7.51,1,2,1.9,88,596.0,110.8,54889.2,Average
29,26400,0,7.49,1,3,1.3,819,448.0,834.6,25565.4,Average
30,55000,0,15.7,4,1,1.8,358,834.0,379.6,54620.4,Good
32,55000,0,13.48,1,3,0.1,1479,445.0,1480.2,53519.8,Average
34,28800,1,11.99,4,3,0.5,45,662.0,51.0,28749.0,Bad
27,29120,0,13.11,1,3,2.3,125,564.0,152.6,28967.4,Average
30,55000,0,10.99,1,2,0.3,266,464.0,269.6,54730.4,Average
31,30000,0,15.96,2,1,1.7,106,758.0,126.4,29873.6,Good
29,30000,0,15.27,4,1,3.0,23,673.0,59.0,29941.0,Average
33,30000,1,12.69,3,1,1.8,223,592.0,244.6,29755.4,Bad
31,30000,1,10.99,1,3,0.3,1540,559.0,1543.6,28456.4,Bad
27,30000,0,7.29,1,1,1.9,46,538.0,68.8,29931.2,Average
30,30000,0,10.36,1,1,1.4,59,429.0,75.8,29924.2,Average
29,31000,1,11.03,3,1,0.3,47,302.0,50.6,30949.4,Bad
33,31500,0,5.79,4,3,2.3,23,477.0,50.599999999999994,31449.4,Average
35,55000,0,7.88,3,2,0.4,684,494.0,688.8,54311.2,Average
35,32000,0,12.61,2,1,0.6,1318,301.0,1325.2,30674.8,Average
29,33000,1,11.71,3,3,3.8,1143,767.0,1188.6,31811.4,Bad
35,34200,0,6.99,4,1,1.9,54,757.0,76.8,34123.2,Good
34,35000,0,12.42,1,2,0.5,606,412.0,612.0,34388.0,Average
28,35000,0,7.66,4,3,0.4,1020,410.0,1024.8,33975.2,Average
32,55000,0,16.35,2,1,1.67,20,636.0,40.04,54959.96,Average
32,38000,0,10.08,1,2,1.9,1315,605.0,1337.8,36662.2,Average
31,55000,0,10.99,4,1,0.7,1379,334.0,1387.4,53612.6,Average
27,40000,0,13.22,4,2,0.2,907,703.0,909.4,39090.6,Good
31,40000,0,9.63,3,2,0.8,241,527.0,250.6,39749.4,Average
31,40351,0,7.29,2,1,1.3,910,684.0,925.6,39425.4,Average
33,55000,0,11.14,3,3,1.1,92,383.0,105.2,54894.8,Average
30,41000,0,7.49,4,3,0.2,30,847.0,32.4,40967.6,Good
28,55000,0,11.58,3,2,4.8,1693,542.0,1750.6,53249.4,Average
31,41196,0,7.9,3,3,1.8,37,375.0,58.6,41137.4,Average
34,35316,1,14.84,3,3,0.3,106,475.0,109.6,35206.4,Bad
30,42000,0,10.99,1,3,0.6,1008,403.0,1015.2,40984.8,Average
27,42504,0,10.59,2,3,0.4,576,515.0,580.8,41923.2,Average
29,43108,0,6.03,4,3,4.9,140,308.0,198.8,42909.2,Average
27,39000,1,10.65,1,3,0.7,305,631.0,313.4,38686.6,Bad
28,55000,0,14.11,3,1,0.3,28,466.0,31.6,54968.4,Average
34,39000,1,11.71,1,1,2.7,31,672.0,63.400000000000006,38936.6,Bad
30,48000,0,10.39,1,1,1.0,282,335.0,294.0,47706.0,Average
33,49000,0,12.42,2,1,4.6,1092,523.0,1147.2,47852.8,Average
35,50000,0,11.99,2,3,2.6,406,448.0,437.2,49562.8,Average
27,55000,0,12.22,4,2,1.4,121,432.0,137.8,54862.2,Average
28,50000,0,10.99,3,3,3.8,1135,738.0,1180.6,48819.4,Good
30,55000,0,13.55,1,2,1.0,62,688.0,74.0,54926.0,Average
27,49000,1,9.76,1,1,4.0,1826,366.0,1874.0,47126.0,Bad
28,56052,0,11.28,2,1,0.8,1283,711.0,1292.6,54759.4,Good
27,55140,0,13.49,3,2,0.9,77,787.0,87.8,55052.2,Good
27,60000,0,8.9,2,2,1.7,69,830.0,89.4,59910.6,Good
28,60000,0,5.42,1,1,2.4,227,758.0,255.8,59744.2,Good
27,60000,0,7.74,2,3,0.5,1449,818.0,1455.0,58545.0,Good
27,49200,1,16.32,2,2,3.3,273,780.0,312.6,48887.4,Bad
28,62000,0,12.99,4,1,0.7,297,599.0,305.4,61694.6,Average
27,55200,0,10.99,1,1,3.0,2126,729.0,2162.0,53038.0,Good
28,55200,0,11.72,3,1,0.2,978,774.0,980.4,54219.6,Good
28,65000,0,13.98,2,1,1.8,30,618.0,51.6,64948.4,Average
29,65000,0,11.12,4,3,2.1,1485,428.0,1510.2,63489.8,Average
34,68000,0,10.99,2,1,2.0,564,829.0,588.0,67412.0,Good
30,70000,0,10.99,1,1,0.6,655,458.0,662.2,69337.8,Average
27,49500,1,15.27,3,1,0.8,55,661.0,64.6,49435.4,Bad
31,74076,0,10.99,2,2,0.3,733,652.0,736.6,73339.4,Average
29,75000,0,7.9,3,1,2.8,27,696.0,60.599999999999994,74939.4,Average
28,75000,0,9.88,4,3,0.6,1065,692.0,1072.2,73927.8,Average
29,55530,0,8.9,1,1,0.4,418,715.0,422.8,55107.2,Good
30,55536,0,10.99,3,2,3.0,67,693.0,103.0,55433.0,Average
29,76000,0,10.99,4,1,3.7,63,774.0,107.4,75892.6,Good
30,82060,0,10.99,2,1,0.8,43,800.0,52.6,82007.4,Good
27,55596,0,7.51,4,1,1.7,1230,580.0,1250.4,54345.6,Average
32,55600,0,9.99,2,3,1.5,40,795.0,58.0,55542.0,Good
27,55600,0,10.37,2,3,1.7,38,842.0,58.4,55541.6,Good
27,82500,0,14.22,2,2,0.3,397,603.0,400.6,82099.4,Average
33,83000,0,8.0,1,1,2.9,1264,570.0,1298.8,81701.2,Average
28,55640,0,10.99,2,2,2.6,28,617.0,59.2,55580.8,Average
28,55640,0,10.99,4,1,1.0,312,654.0,324.0,55316.0,Average
31,55680,0,12.73,1,3,0.8,15,690.0,24.6,55655.4,Average
30,55684,0,12.69,2,1,0.8,57,689.0,66.6,55617.4,Average
27,84000,0,10.99,2,2,0.7,663,490.0,671.4,83328.6,Average
32,85000,0,11.58,1,1,3.7,948,304.0,992.4,84007.6,Average
28,55704,0,7.51,4,1,0.2,32,666.0,34.4,55669.6,Average
31,55728,0,10.62,3,3,0.9,1062,497.0,1072.8,54655.2,Average
30,49777,1,14.54,2,2,2.2,1461,565.0,1487.4,48289.6,Bad
27,85000,0,7.68,4,1,0.4,1148,775.0,1152.8,83847.2,Good
29,89000,0,10.99,4,2,1.2,106,556.0,120.4,88879.6,Average
30,90000,0,11.99,4,1,1.0,2440,483.0,2452.0,87548.0,Average
33,55920,0,7.88,1,1,1.8,54,659.0,75.6,55844.4,Average
29,55992,0,10.99,4,2,3.0,15,445.0,51.0,55941.0,Average
28,90000,0,5.42,1,1,0.9,1435,577.0,1445.8,88554.2,Average
33,94000,0,10.99,2,1,2.4,1174,347.0,1202.8,92797.2,Average
27,98500,0,14.35,3,3,4.3,274,786.0,325.6,98174.4,Good
28,112123,0,8.59,4,2,4.9,1241,616.0,1299.8,110823.2,Average
27,56000,0,14.65,1,3,0.5,37,808.0,43.0,55957.0,Good
27,120000,0,7.29,2,2,0.6,195,633.0,202.2,119797.8,Average
29,125004,0,9.99,4,1,3.2,65,345.0,103.4,124900.6,Average
33,56000,0,6.62,1,2,3.9,48,656.0,94.8,55905.2,Average
29,28800,0,6.92,4,1,1.0,1095,636.0,1107.0,27693.0,Average
30,20800,1,8.0,3,2,7.0,908,447.0,992.0,19808.0,Bad
29,56000,0,6.03,4,3,1.1,79,439.0,92.2,55907.8,Average
28,39750,0,8.49,3,1,2.0,1182,333.0,1206.0,38544.0,Average
35,105000,0,10.99,4,2,2.1,1385,778.0,1410.2,103589.8,Good
29,35000,0,11.71,1,2,2.1,184,744.0,209.2,34790.8,Good
29,56000,0,10.99,2,1,4.5,813,752.0,867.0,55133.0,Good
28,56000,0,7.49,4,1,1.5,45,493.0,63.0,55937.0,Average
31,56000,0,10.99,1,1,1.3,1103,675.0,1118.6,54881.4,Average
27,50000,0,7.29,2,1,1.5,1383,429.0,1401.0,48599.0,Average
33,50000,1,16.89,4,1,2.2,1528,617.0,1554.4,48445.6,Bad
30,115000,0,10.25,4,2,3.0,174,350.0,210.0,114790.0,Average
28,44995,0,7.49,4,1,1.8,75,408.0,96.6,44898.4,Average
27,56000,0,9.63,4,1,2.67,805,828.0,837.04,55162.96,Good
32,31000,1,16.77,4,3,5.2,55,838.0,117.4,30882.6,Bad
35,56000,0,10.99,4,1,2.33,530,524.0,557.96,55442.04,Average
33,69000,0,9.76,3,3,0.9,1538,846.0,1548.8,67451.2,Good
31,56000,0,6.54,3,1,2.5,460,456.0,490.0,55510.0,Average
32,56000,0,8.88,2,3,1.1,54,454.0,67.2,55932.8,Average
28,140000,0,6.03,3,3,1.1,1053,807.0,1066.2,138933.8,Good
28,56000,0,14.72,3,2,1.7,492,647.0,512.4,55487.6,Average
29,55000,0,15.62,1,3,0.7,38,761.0,46.4,54953.6,Good
27,62900,1,15.99,2,2,2.6,94,361.0,125.2,62774.8,Bad
27,50000,1,10.99,4,3,0.2,45,731.0,47.4,49952.6,Bad
29,56000,0,13.23,3,1,1.5,1135,408.0,1153.0,54847.0,Average
34,56000,0,11.86,1,2,1.6,78,349.0,97.2,55902.8,Average
28,20000,1,9.76,2,1,2.7,17,651.0,49.400000000000006,19950.6,Bad
33,56000,0,7.14,3,1,0.2,1199,733.0,1201.4,54798.6,Good
32,56000,0,7.14,3,3,0.9,581,579.0,591.8,55408.2,Average
29,56000,0,7.88,1,3,6.33,1188,589.0,1263.96,54736.04,Average
30,21996,1,10.37,1,3,6.5,59,435.0,137.0,21859.0,Bad
31,56000,0,8.59,1,2,1.5,183,558.0,201.0,55799.0,Average
30,56000,0,12.18,2,2,1.2,594,397.0,608.4,55391.6,Average
29,25400,1,14.59,4,2,2.2,284,590.0,310.4,25089.6,Bad
29,56000,0,14.61,4,3,0.6,2013,601.0,2020.2,53979.8,Average
28,56000,0,14.61,1,1,1.5,778,833.0,796.0,55204.0,Good
27,27000,0,12.69,2,2,1.5,777,714.0,795.0,26205.0,Good
29,27600,0,6.62,1,2,6.3,254,752.0,329.6,27270.4,Good
27,30000,0,14.84,4,1,1.5,49,459.0,67.0,29933.0,Average
33,30000,1,11.86,2,2,2.8,25,657.0,58.599999999999994,29941.4,Bad
35,56000,0,11.26,2,2,0.3,122,434.0,125.6,55874.4,Average
31,31000,0,7.49,3,1,2.4,91,849.0,119.8,30880.2,Good
30,56000,0,10.99,1,2,0.2,209,679.0,211.4,55788.6,Average
30,32004,0,13.47,1,1,0.3,99,300.0,102.6,31901.4,Average
30,56004,0,5.99,3,2,2.4,1264,638.0,1292.8,54711.2,Average
27,33000,1,15.65,2,2,1.3,1048,540.0,1063.6,31936.4,Bad
33,33000,0,11.34,4,3,7.9,1797,516.0,1891.8,31108.2,Average
29,34000,0,10.99,1,1,3.1,183,691.0,220.2,33779.8,Average
31,34000,0,8.94,4,1,3.6,24,649.0,67.2,33932.8,Average
28,34200,0,8.94,2,3,2.8,981,506.0,1014.6,33185.4,Average
27,56004,0,7.74,1,1,0.5,1443,330.0,1449.0,54555.0,Average
27,56004,0,9.32,3,3,1.9,171,522.0,193.8,55810.2,Average
30,56030,0,11.89,1,1,4.3,186,408.0,237.6,55792.4,Average
29,56033,0,14.65,2,1,0.9,156,455.0,166.8,55866.2,Average
33,56100,0,6.03,2,3,1.8,1615,617.0,1636.6,54463.4,Average
30,35004,0,8.63,4,3,1.0,183,575.0,195.0,34809.0,Average
35,35300,0,12.29,4,1,0.3,41,562.0,44.6,35255.4,Average
28,56148,0,13.99,2,2,0.0,2092,696.0,2092.0,54056.0,Average
27,56244,0,14.22,2,3,3.3,43,311.0,82.6,56161.4,Average
32,56256,0,6.17,3,1,1.6,34,570.0,53.2,56202.8,Average
35,30000,1,10.99,4,3,1.67,223,445.0,243.04,29756.96,Bad
27,56331,0,10.36,3,1,0.1,43,797.0,44.2,56286.8,Good
34,56400,0,7.9,4,3,0.7,61,769.0,69.4,56330.6,Good
31,37000,0,15.23,1,1,2.1,1338,448.0,1363.2,35636.8,Average
34,56400,0,5.79,1,1,2.7,405,744.0,437.4,55962.6,Good
28,31000,1,15.31,2,2,1.1,414,682.0,427.2,30572.8,Bad
30,38168,0,9.76,3,1,1.7,1574,431.0,1594.4,36573.6,Average
33,38400,0,13.49,3,3,1.5,30,780.0,48.0,38352.0,Good
29,56500,0,10.99,3,3,0.8,981,658.0,990.6,55509.4,Average
33,50500,1,10.99,2,1,0.6,976,463.0,983.2,49516.8,Bad
30,40000,0,12.69,3,2,2.4,18,474.0,46.8,39953.2,Average
35,56566,0,10.99,3,1,0.8,23,382.0,32.6,56533.4,Average
30,56604,0,17.58,2,2,2.8,302,542.0,335.6,56268.4,Average
30,56628,0,8.94,1,3,0.4,32,492.0,36.8,56591.2,Average
31,34000,1,15.58,3,3,1.2,1531,373.0,1545.4,32454.6,Bad
28,56700,0,12.12,3,1,1.8,6,548.0,27.6,56672.4,Average
29,56700,0,10.99,3,1,0.8,9,554.0,18.6,56681.4,Average
29,56700,0,10.62,3,1,1.6,65,680.0,84.2,56615.8,Average
28,40000,0,11.86,1,3,0.4,694,402.0,698.8,39301.2,Average
32,56784,0,14.96,2,2,1.8,41,547.0,62.6,56721.4,Average
28,50820,1,10.59,1,1,1.4,1526,552.0,1542.8,49277.2,Bad
28,56864,0,7.88,1,2,2.6,845,479.0,876.2,55987.8,Average
29,40000,0,12.73,2,2,1.0,38,801.0,50.0,39950.0,Good
32,34000,1,10.01,4,1,6.5,820,372.0,898.0,33102.0,Bad
30,34000,1,10.99,1,1,2.33,19,699.0,46.96,33953.04,Bad
28,40000,0,10.99,4,1,1.7,1125,432.0,1145.4,38854.6,Average
32,40000,0,8.0,1,2,5.0,72,429.0,132.0,39868.0,Average
28,57000,0,7.51,1,1,3.9,1655,518.0,1701.8,55298.2,Average
29,42000,0,12.87,2,3,6.6,93,659.0,172.2,41827.8,Average
28,36000,1,10.39,4,1,5.9,31,556.0,101.80000000000001,35898.2,Bad
27,36000,1,13.55,4,3,2.6,64,535.0,95.2,35904.8,Bad
28,57000,0,15.96,1,2,2.67,37,521.0,69.03999999999999,56930.96,Average
33,38604,1,10.99,4,1,0.7,72,325.0,80.4,38523.6,Bad
29,44720,0,10.99,1,2,2.1,16,604.0,41.2,44678.8,Average
27,57000,0,6.03,1,3,3.3,34,446.0,73.6,56926.4,Average
29,44875,0,8.32,3,2,2.2,277,302.0,303.4,44571.6,Average
27,45000,0,15.27,4,1,1.5,682,375.0,700.0,44300.0,Average
27,57000,0,7.51,3,3,0.1,1736,382.0,1737.2,55262.8,Average
35,57000,0,7.49,3,3,1.9,332,795.0,354.8,56645.2,Good
27,45000,0,12.73,2,2,0.3,100,545.0,103.6,44896.4,Average
28,51000,1,7.49,1,3,2.1,121,309.0,146.2,50853.8,Bad
34,39000,1,9.45,3,1,1.8,1052,377.0,1073.6,37926.4,Bad
29,45756,0,10.0,1,1,4.9,1004,562.0,1062.8,44693.2,Average
27,51000,1,6.99,3,1,3.0,131,671.0,167.0,50833.0,Bad
27,46000,0,13.49,3,3,0.2,1295,825.0,1297.4,44702.6,Good
30,57000,0,7.49,1,1,0.6,353,407.0,360.2,56639.8,Average
30,46800,0,7.88,4,3,0.0,71,316.0,71.0,46729.0,Average
30,48000,0,7.49,2,1,4.9,211,664.0,269.8,47730.2,Average
28,48500,0,12.86,1,1,2.0,48,798.0,72.0,48428.0,Good
27,42996,1,11.91,4,1,1.1,32,457.0,45.2,42950.8,Bad
32,57000,0,13.35,2,2,0.3,599,538.0,602.6,56397.4,Average
33,57000,0,7.88,3,2,1.9,545,513.0,567.8,56432.2,Average
29,57000,0,6.76,2,1,0.3,244,694.0,247.6,56752.4,Average
30,57000,0,7.51,3,3,2.4,25,630.0,53.8,56946.2,Average
29,57000,0,11.86,2,2,0.1,69,744.0,70.2,56929.8,Good
33,44000,1,12.92,3,2,0.2,56,396.0,58.4,43941.6,Bad
31,57000,0,9.88,1,1,2.4,661,382.0,689.8,56310.2,Average
30,50400,0,10.25,1,3,0.4,44,511.0,48.8,50351.2,Average
28,57000,0,12.73,2,3,1.5,1082,822.0,1100.0,55900.0,Good
33,50750,0,11.91,3,1,2.2,1213,441.0,1239.4,49510.6,Average
28,51000,0,16.49,2,1,2.8,32,511.0,65.6,50934.4,Average
28,51000,1,17.74,4,1,8.0,1743,473.0,1839.0,49161.0,Bad
30,45063,1,15.05,3,2,1.5,41,649.0,59.0,45004.0,Bad
28,57000,0,11.83,3,1,1.5,48,691.0,66.0,56934.0,Average
31,54200,0,12.61,1,2,2.5,189,429.0,219.0,53981.0,Average
28,57000,0,9.63,2,3,0.4,32,403.0,36.8,56963.2,Average
33,51000,1,9.63,4,1,0.5,1169,408.0,1175.0,49825.0,Bad
29,57000,0,9.32,2,2,1.7,312,601.0,332.4,56667.6,Average
30,57000,0,8.0,2,2,2.2,240,495.0,266.4,56733.6,Average
32,51000,1,10.99,4,1,7.0,51,666.0,135.0,50865.0,Bad
33,57000,0,10.39,3,2,2.0,1366,515.0,1390.0,55610.0,Average
28,55000,0,12.84,1,1,0.2,590,329.0,592.4,54407.6,Average
31,56400,0,11.48,2,3,1.7,1947,312.0,1967.4,54432.6,Average
30,57000,0,14.27,1,1,2.5,38,674.0,68.0,56932.0,Average
31,57000,0,12.53,3,2,4.5,1028,615.0,1082.0,55918.0,Average
34,57000,0,11.14,3,2,2.0,309,753.0,333.0,56667.0,Good
28,51043,1,12.29,2,2,1.6,22,670.0,41.2,51001.8,Bad
27,57996,0,12.21,3,3,1.7,526,585.0,546.4,57449.6,Average
31,57200,0,13.11,1,1,0.0,69,453.0,69.0,57131.0,Average
27,57240,0,11.99,2,2,1.8,30,357.0,51.6,57188.4,Average
31,57240,0,5.99,2,2,5.2,1188,374.0,1250.4,55989.6,Average
28,57248,0,6.92,4,2,0.0,20,827.0,20.0,57228.0,Good
29,57300,0,11.48,3,2,1.6,1234,568.0,1253.2,56046.8,Average
31,57335,0,14.84,2,3,2.2,732,304.0,758.4,56576.6,Average
28,57360,0,10.99,1,3,1.5,1862,559.0,1880.0,55480.0,Average
31,57400,0,5.99,2,1,1.8,2524,601.0,2545.6,54854.4,Average
31,60000,0,5.79,3,1,0.8,1867,403.0,1876.6,58123.4,Average
30,57408,0,8.88,3,1,3.0,574,534.0,610.0,56798.0,Average
33,57500,0,6.03,4,2,1.7,1283,337.0,1303.4,56196.6,Average
31,61000,0,10.99,4,2,8.1,29,529.0,126.19999999999999,60873.8,Average
27,62000,0,13.04,3,1,2.9,586,428.0,620.8,61379.2,Average
29,57500,0,7.88,1,1,4.3,149,446.0,200.6,57299.4,Average
29,65000,0,12.69,2,2,0.3,426,350.0,429.6,64570.4,Average
29,59000,1,9.99,4,3,7.3,294,548.0,381.6,58618.4,Bad
31,65000,0,10.95,4,2,0.2,1572,556.0,1574.4,63425.6,Average
30,57600,0,14.65,4,3,2.2,614,764.0,640.4,56959.6,Good
27,51600,1,16.29,2,1,0.5,23,684.0,29.0,51571.0,Bad
28,57600,0,12.42,4,1,2.8,81,664.0,114.6,57485.4,Average
30,57600,0,10.99,4,2,6.33,29,530.0,104.96000000000001,57495.04,Average
27,57600,0,12.99,1,1,2.7,24,311.0,56.400000000000006,57543.6,Average
33,57600,0,7.66,4,3,5.7,71,386.0,139.4,57460.6,Average
27,70000,0,7.88,2,3,0.7,98,617.0,106.4,69893.6,Average
27,57600,0,11.11,4,2,2.2,1688,638.0,1714.4,55885.6,Average
34,51600,1,17.88,2,3,4.0,1092,587.0,1140.0,50460.0,Bad
28,66000,1,11.28,1,1,3.0,789,309.0,825.0,65175.0,Bad
27,57600,0,7.14,1,3,0.3,930,820.0,933.6,56666.4,Good
28,57600,0,15.58,2,1,1.67,1459,621.0,1479.04,56120.96,Average
28,75000,0,10.99,3,3,1.8,30,534.0,51.6,74948.4,Average
31,57600,0,10.25,2,1,0.2,38,388.0,40.4,57559.6,Average
33,80000,0,5.42,2,3,1.7,636,433.0,656.4,79343.6,Average
27,80000,0,12.18,1,2,2.4,134,747.0,162.8,79837.2,Good
27,81000,0,10.25,4,1,4.9,1282,745.0,1340.8,79659.2,Good
31,85000,0,10.08,1,3,0.9,1264,823.0,1274.8,83725.2,Good
31,57758,0,6.62,2,3,0.5,102,778.0,108.0,57650.0,Good
27,57770,0,11.49,4,2,0.7,163,821.0,171.4,57598.6,Good
27,87360,0,12.54,2,2,0.2,55,518.0,57.4,87302.6,Average
33,57800,0,6.99,1,3,3.9,15,635.0,61.8,57738.2,Average
27,57886,0,7.9,3,1,2.67,860,802.0,892.04,56993.96,Good
34,57912,0,5.42,3,2,0.1,368,638.0,369.2,57542.8,Average
27,90000,0,10.99,3,1,0.5,222,601.0,228.0,89772.0,Average
27,96000,0,9.83,4,1,0.1,10,445.0,11.2,95988.8,Average
31,99504,0,13.57,2,2,2.2,305,647.0,331.4,99172.6,Average
31,101000,0,13.22,2,3,0.7,317,675.0,325.4,100674.6,Average
29,105000,0,11.03,4,3,0.9,820,678.0,830.8,104169.2,Average
29,103000,1,16.77,2,1,1.8,343,518.0,364.6,102635.4,Bad
29,115000,0,5.99,4,2,2.1,1815,821.0,1840.2,113159.8,Good
33,115000,0,11.03,3,3,1.8,1370,684.0,1391.6,113608.4,Average
27,57996,0,8.59,4,1,0.0,279,384.0,279.0,57717.0,Average
34,120000,0,16.29,2,1,0.5,63,452.0,69.0,119931.0,Average
27,125000,0,10.99,3,2,2.0,72,426.0,96.0,124904.0,Average
29,57996,0,12.72,3,2,2.0,1890,661.0,1914.0,56082.0,Average
32,155000,0,11.59,3,1,1.7,1574,342.0,1594.4,153405.6,Average
31,160000,0,11.28,4,3,1.3,71,547.0,86.6,159913.4,Average
29,58000,0,10.99,2,3,0.3,401,612.0,404.6,57595.4,Average
35,160000,0,8.0,1,1,1.7,561,665.0,581.4,159418.6,Average
31,58000,0,10.99,1,3,0.2,66,382.0,68.4,57931.6,Average
29,165000,0,10.62,1,2,2.9,23,830.0,57.8,164942.2,Good
33,58000,0,9.91,3,2,0.0,210,354.0,210.0,57790.0,Average
31,58000,0,10.65,1,1,0.7,1644,700.0,1652.4,56347.6,Average
27,85000,0,10.99,4,1,3.0,89,793.0,125.0,84875.0,Good
35,40000,0,13.92,3,1,2.5,400,346.0,430.0,39570.0,Average
27,52000,1,15.96,1,3,1.4,12,362.0,28.799999999999997,51971.2,Bad
35,58000,0,12.99,2,1,2.7,44,845.0,76.4,57923.6,Good
28,18000,1,8.49,2,1,2.3,570,630.0,597.6,17402.4,Bad
27,28000,0,10.99,1,2,6.7,1076,529.0,1156.4,26843.6,Average
30,58000,0,9.99,1,1,1.6,436,640.0,455.2,57544.8,Average
34,58000,0,5.42,4,1,2.5,319,732.0,349.0,57651.0,Good
28,58000,0,9.99,1,1,0.7,178,390.0,186.4,57813.6,Average
35,33000,0,15.27,4,2,0.5,93,763.0,99.0,32901.0,Good
27,33000,0,8.0,2,1,1.5,611,766.0,629.0,32371.0,Good
27,58000,0,11.99,1,2,0.5,184,499.0,190.0,57810.0,Average
30,44208,0,7.74,4,3,6.3,311,414.0,386.6,43821.4,Average
30,58000,0,5.42,3,1,1.0,17,601.0,29.0,57971.0,Average
27,45000,1,14.59,2,1,4.7,69,636.0,125.4,44874.6,Bad
27,51996,0,14.17,3,1,2.8,1216,325.0,1249.6,50746.4,Average
30,61000,0,10.99,2,2,0.8,48,527.0,57.6,60942.4,Average
28,58000,0,7.49,2,1,2.3,2302,432.0,2329.6,55670.4,Average
29,33000,1,19.29,4,1,0.6,433,468.0,440.2,32559.8,Bad
30,58000,0,5.79,2,2,6.0,506,322.0,578.0,57422.0,Average
31,58000,0,13.06,3,2,3.0,68,673.0,104.0,57896.0,Average
28,58000,0,13.43,3,1,0.8,52,314.0,61.6,57938.4,Average
31,58000,0,6.17,2,1,3.8,63,674.0,108.6,57891.4,Average
28,30000,0,12.42,1,1,0.8,1052,634.0,1061.6,28938.4,Average
30,58000,0,10.99,1,1,1.6,2302,626.0,2321.2,55678.8,Average
27,58000,0,11.86,1,3,2.4,841,826.0,869.8,57130.2,Good
34,58000,0,6.76,4,1,0.7,1443,724.0,1451.4,56548.6,Good
28,58000,0,10.99,1,3,1.3,17,588.0,32.6,57967.4,Average
30,58000,0,13.23,1,1,1.0,80,399.0,92.0,57908.0,Average
27,58000,0,7.51,1,3,0.8,820,408.0,829.6,57170.4,Average
30,48000,0,8.94,1,1,1.5,1957,390.0,1975.0,46025.0,Average
29,56200,1,13.75,4,2,2.5,1461,748.0,1491.0,54709.0,Bad
30,58000,0,11.12,1,1,0.1,101,584.0,102.2,57897.8,Average
27,58000,0,13.98,2,2,0.5,39,446.0,45.0,57955.0,Average
29,24000,1,13.85,4,2,1.3,259,453.0,274.6,23725.4,Bad
28,58000,0,7.14,2,3,1.9,116,500.0,138.8,57861.2,Average
